order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO51683,,96.0,2013-01-27,2013-02-03,2013-02-08,10.0,1.0,10.0
SO51683,,96.0,2013-01-27,2013-02-03,2013-02-08,5.0,1.0,5.0
SO51683,,96.0,2013-01-27,2013-02-03,2013-02-08,54.0,1.0,54.0
SO51684,,,2013-01-27,2013-02-03,2013-02-08,2295.0,1.0,2295.0
SO51684,,,2013-01-27,2013-02-03,2013-02-08,22.0,1.0,22.0
SO51684,,,2013-01-27,2013-02-03,2013-02-08,10.0,1.0,10.0
SO51684,,,2013-01-27,2013-02-03,2013-02-08,5.0,1.0,5.0
SO51684,,,2013-01-27,2013-02-03,2013-02-08,35.0,1.0,35.0
SO51685,,3739.0,2013-01-27,2013-02-03,2013-02-08,1120.0,1.0,1120.0
SO51686,,5551.0,2013-01-27,2013-02-03,2013-02-08,540.0,1.0,540.0
SO51686,,5551.0,2013-01-27,2013-02-03,2013-02-08,9.0,1.0,9.0
SO51687,,,2013-01-27,2013-02-03,2013-02-08,2384.0,1.0,2384.0
SO51687,,,2013-01-27,2013-02-03,2013-02-08,35.0,1.0,35.0
SO51687,,,2013-01-27,2013-02-03,2013-02-08,9.0,1.0,9.0
SO51688,,848.0,2013-01-27,2013-02-03,2013-02-08,1215.0,1.0,1215.0
SO51688,,848.0,2013-01-27,2013-02-03,2013-02-08,35.0,1.0,35.0
SO51689,,11363.0,2013-01-27,2013-02-03,2013-02-08,1215.0,1.0,1215.0
SO51689,,11363.0,2013-01-27,2013-02-03,2013-02-08,5.0,1.0,5.0
SO51689,,11363.0,2013-01-27,2013-02-03,2013-02-08,9.0,1.0,9.0
SO51876,,2839.0,2013-01-28,2013-02-04,2013-02-09,2443.0,1.0,2443.0
SO51876,,2839.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51877,,,2013-01-28,2013-02-04,2013-02-09,2320.0,1.0,2320.0
SO51877,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51877,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51877,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51878,,,2013-01-28,2013-02-04,2013-02-09,2320.0,1.0,2320.0
SO51879,,13234.0,2013-01-28,2013-02-04,2013-02-09,9.0,1.0,9.0
SO51880,,,2013-01-28,2013-02-04,2013-02-09,9.0,1.0,9.0
SO51880,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51880,,,2013-01-28,2013-02-04,2013-02-09,9.0,1.0,9.0
SO51881,,5945.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51881,,5945.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51881,,5945.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51882,,12226.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51882,,12226.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51882,,12226.0,2013-01-28,2013-02-04,2013-02-09,159.0,1.0,159.0
SO51883,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51884,,876.0,2013-01-28,2013-02-04,2013-02-09,29.0,1.0,29.0
SO51884,,876.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51884,,876.0,2013-01-28,2013-02-04,2013-02-09,24.0,1.0,24.0
SO51885,,178.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51886,,2831.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51887,,,2013-01-28,2013-02-04,2013-02-09,54.0,1.0,54.0
SO51887,,,2013-01-28,2013-02-04,2013-02-09,24.0,1.0,24.0
SO51888,,13525.0,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51888,,13525.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51888,,13525.0,2013-01-28,2013-02-04,2013-02-09,64.0,1.0,64.0
SO51889,,12197.0,2013-01-28,2013-02-04,2013-02-09,21.0,1.0,21.0
SO51889,,12197.0,2013-01-28,2013-02-04,2013-02-09,54.0,1.0,54.0
SO51890,,,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51890,,,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51891,,9478.0,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51891,,9478.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51892,,8831.0,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51892,,8831.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51893,,8094.0,2013-01-28,2013-02-04,2013-02-09,30.0,1.0,30.0
SO51894,,,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51894,,,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51894,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51894,,,2013-01-28,2013-02-04,2013-02-09,24.0,1.0,24.0
SO51895,,9532.0,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51895,,9532.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51896,,394.0,2013-01-28,2013-02-04,2013-02-09,30.0,1.0,30.0
SO51896,,394.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51896,,394.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51897,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51897,,,2013-01-28,2013-02-04,2013-02-09,10.0,1.0,10.0
SO51897,,,2013-01-28,2013-02-04,2013-02-09,8.0,1.0,8.0
SO51898,,,2013-01-28,2013-02-04,2013-02-09,10.0,1.0,10.0
SO51898,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51898,,,2013-01-28,2013-02-04,2013-02-09,54.0,1.0,54.0
SO51899,,1520.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51899,,1520.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51899,,1520.0,2013-01-28,2013-02-04,2013-02-09,50.0,1.0,50.0
SO51900,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51900,,,2013-01-28,2013-02-04,2013-02-09,22.0,1.0,22.0
SO51900,,,2013-01-28,2013-02-04,2013-02-09,50.0,1.0,50.0
SO51900,,,2013-01-28,2013-02-04,2013-02-09,9.0,1.0,9.0
SO51901,,241.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51901,,241.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51901,,241.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51902,,,2013-01-28,2013-02-04,2013-02-09,70.0,1.0,70.0
SO51902,,,2013-01-28,2013-02-04,2013-02-09,24.0,1.0,24.0
SO51902,,,2013-01-28,2013-02-04,2013-02-09,50.0,1.0,50.0
SO51903,,3882.0,2013-01-28,2013-02-04,2013-02-09,25.0,1.0,25.0
SO51903,,3882.0,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51903,,3882.0,2013-01-28,2013-02-04,2013-02-09,159.0,1.0,159.0
SO51904,,,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51904,,,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51904,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51905,,8479.0,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51905,,8479.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51906,,8500.0,2013-01-28,2013-02-04,2013-02-09,29.0,1.0,29.0
SO51907,,730.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51907,,730.0,2013-01-28,2013-02-04,2013-02-09,24.0,1.0,24.0
SO51908,,,2013-01-28,2013-02-04,2013-02-09,21.0,1.0,21.0
SO51908,,,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51909,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51909,,,2013-01-28,2013-02-04,2013-02-09,50.0,1.0,50.0
SO51910,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51910,,,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51911,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51911,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51911,,,2013-01-28,2013-02-04,2013-02-09,2.0,1.0,2.0
SO51912,,,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51913,,,2013-01-28,2013-02-04,2013-02-09,22.0,1.0,22.0
SO51913,,,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51913,,,2013-01-28,2013-02-04,2013-02-09,10.0,1.0,10.0
SO51913,,,2013-01-28,2013-02-04,2013-02-09,55.0,1.0,55.0
SO51914,,7433.0,2013-01-28,2013-02-04,2013-02-09,2443.0,1.0,2443.0
SO51914,,7433.0,2013-01-28,2013-02-04,2013-02-09,8.0,1.0,8.0
SO51915,,4738.0,2013-01-28,2013-02-04,2013-02-09,2443.0,1.0,2443.0
SO51915,,4738.0,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51915,,4738.0,2013-01-28,2013-02-04,2013-02-09,33.0,1.0,33.0
SO51916,,,2013-01-28,2013-02-04,2013-02-09,2295.0,1.0,2295.0
SO51917,,12849.0,2013-01-28,2013-02-04,2013-02-09,2384.0,1.0,2384.0
SO51917,,12849.0,2013-01-28,2013-02-04,2013-02-09,9.0,1.0,9.0
SO51918,,6868.0,2013-01-28,2013-02-04,2013-02-09,540.0,1.0,540.0
SO51918,,6868.0,2013-01-28,2013-02-04,2013-02-09,9.0,1.0,9.0
SO51918,,6868.0,2013-01-28,2013-02-04,2013-02-09,5.0,1.0,5.0
SO51918,,6868.0,2013-01-28,2013-02-04,2013-02-09,55.0,1.0,55.0
SO51919,,6822.0,2013-01-28,2013-02-04,2013-02-09,540.0,1.0,540.0
SO51919,,6822.0,2013-01-28,2013-02-04,2013-02-09,21.0,1.0,21.0
SO51919,,6822.0,2013-01-28,2013-02-04,2013-02-09,4.0,1.0,4.0
SO51919,,6822.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51920,,3951.0,2013-01-28,2013-02-04,2013-02-09,1120.0,1.0,1120.0
SO51920,,3951.0,2013-01-28,2013-02-04,2013-02-09,25.0,1.0,25.0
SO51921,,930.0,2013-01-28,2013-02-04,2013-02-09,1215.0,1.0,1215.0
SO51921,,930.0,2013-01-28,2013-02-04,2013-02-09,35.0,1.0,35.0
SO51922,,9149.0,2013-01-29,2013-02-05,2013-02-10,1120.0,1.0,1120.0
SO51922,,9149.0,2013-01-29,2013-02-05,2013-02-10,64.0,1.0,64.0
SO51922,,9149.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51923,,,2013-01-29,2013-02-05,2013-02-10,2320.0,1.0,2320.0
SO51923,,,2013-01-29,2013-02-05,2013-02-10,22.0,1.0,22.0
SO51923,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51924,,13053.0,2013-01-29,2013-02-05,2013-02-10,8.0,1.0,8.0
SO51925,,92.0,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51925,,92.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51926,,,2013-01-29,2013-02-05,2013-02-10,25.0,1.0,25.0
SO51926,,,2013-01-29,2013-02-05,2013-02-10,4.0,1.0,4.0
SO51926,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51927,,10349.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51927,,10349.0,2013-01-29,2013-02-05,2013-02-10,22.0,1.0,22.0
SO51927,,10349.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51927,,10349.0,2013-01-29,2013-02-05,2013-02-10,24.0,1.0,24.0
SO51928,,13753.0,2013-01-29,2013-02-05,2013-02-10,10.0,1.0,10.0
SO51928,,13753.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51929,,1600.0,2013-01-29,2013-02-05,2013-02-10,54.0,1.0,54.0
SO51930,,304.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51931,,,2013-01-29,2013-02-05,2013-02-10,8.0,1.0,8.0
SO51932,,,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51933,,,2013-01-29,2013-02-05,2013-02-10,4.0,1.0,4.0
SO51933,,,2013-01-29,2013-02-05,2013-02-10,25.0,1.0,25.0
SO51933,,,2013-01-29,2013-02-05,2013-02-10,2.0,1.0,2.0
SO51934,,12775.0,2013-01-29,2013-02-05,2013-02-10,4.0,1.0,4.0
SO51934,,12775.0,2013-01-29,2013-02-05,2013-02-10,21.0,1.0,21.0
SO51934,,12775.0,2013-01-29,2013-02-05,2013-02-10,8.0,1.0,8.0
SO51935,,11122.0,2013-01-29,2013-02-05,2013-02-10,29.0,1.0,29.0
SO51935,,11122.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51936,,,2013-01-29,2013-02-05,2013-02-10,33.0,1.0,33.0
SO51936,,,2013-01-29,2013-02-05,2013-02-10,4.0,1.0,4.0
SO51936,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51936,,,2013-01-29,2013-02-05,2013-02-10,24.0,1.0,24.0
SO51937,,1912.0,2013-01-29,2013-02-05,2013-02-10,25.0,1.0,25.0
SO51937,,1912.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51937,,1912.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51937,,1912.0,2013-01-29,2013-02-05,2013-02-10,24.0,1.0,24.0
SO51938,,9279.0,2013-01-29,2013-02-05,2013-02-10,33.0,1.0,33.0
SO51939,,8208.0,2013-01-29,2013-02-05,2013-02-10,30.0,1.0,30.0
SO51939,,8208.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51939,,8208.0,2013-01-29,2013-02-05,2013-02-10,8.0,1.0,8.0
SO51940,,,2013-01-29,2013-02-05,2013-02-10,10.0,1.0,10.0
SO51940,,,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51940,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51941,,5075.0,2013-01-29,2013-02-05,2013-02-10,10.0,1.0,10.0
SO51941,,5075.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51941,,5075.0,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51942,,,2013-01-29,2013-02-05,2013-02-10,100.0,10.0,
SO51942,,,2013-01-29,2013-02-05,2013-02-10,55.0,1.0,55.0
SO51943,,,2013-01-29,2013-02-05,2013-02-10,10.0,1.0,10.0
SO51943,,,2013-01-29,2013-02-05,2013-02-10,55.0,1.0,55.0
SO51943,,,2013-01-29,2013-02-05,2013-02-10,24.0,1.0,24.0
SO51944,,2992.0,2013-01-29,2013-02-05,2013-02-10,64.0,1.0,64.0
SO51944,,2992.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51945,,3373.0,2013-01-29,2013-02-05,2013-02-10,70.0,1.0,70.0
SO51945,,3373.0,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51946,,,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51946,,,2013-01-29,2013-02-05,2013-02-10,120.0,1.0,120.0
SO51947,,1319.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51947,,1319.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51947,,1319.0,2013-01-29,2013-02-05,2013-02-10,24.0,1.0,24.0
SO51948,,,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51948,,,2013-01-29,2013-02-05,2013-02-10,2.0,1.0,2.0
SO51949,,579.0,2013-01-29,2013-02-05,2013-02-10,25.0,1.0,25.0
SO51949,,579.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51949,,579.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51950,,7356.0,2013-01-29,2013-02-05,2013-02-10,30.0,1.0,30.0
SO51950,,7356.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51950,,7356.0,2013-01-29,2013-02-05,2013-02-10,22.0,1.0,22.0
SO51951,,9377.0,2013-01-29,2013-02-05,2013-02-10,4.0,1.0,4.0
SO51951,,9377.0,2013-01-29,2013-02-05,2013-02-10,21.0,1.0,21.0
SO51951,,9377.0,2013-01-29,2013-02-05,2013-02-10,8.0,1.0,8.0
SO51952,,8632.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51952,,8632.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51953,,9848.0,2013-01-29,2013-02-05,2013-02-10,4.0,1.0,4.0
SO51953,,9848.0,2013-01-29,2013-02-05,2013-02-10,21.0,1.0,21.0
SO51953,,9848.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51954,,5496.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51954,,5496.0,2013-01-29,2013-02-05,2013-02-10,64.0,1.0,64.0
SO51955,,,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51955,,,2013-01-29,2013-02-05,2013-02-10,29.0,1.0,29.0
SO51955,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51956,,13839.0,2013-01-29,2013-02-05,2013-02-10,21.0,1.0,21.0
SO51956,,13839.0,2013-01-29,2013-02-05,2013-02-10,2.0,1.0,2.0
SO51957,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51957,,,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51957,,,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51958,,4721.0,2013-01-29,2013-02-05,2013-02-10,2443.0,1.0,2443.0
SO51958,,4721.0,2013-01-29,2013-02-05,2013-02-10,8.0,1.0,8.0
SO51959,,,2013-01-29,2013-02-05,2013-02-10,2295.0,1.0,2295.0
SO51959,,,2013-01-29,2013-02-05,2013-02-10,22.0,1.0,22.0
SO51959,,,2013-01-29,2013-02-05,2013-02-10,2.0,1.0,2.0
SO51960,,,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51960,,,2013-01-29,2013-02-05,2013-02-10,1215.0,1.0,1215.0
SO51961,,11287.0,2013-01-29,2013-02-05,2013-02-10,540.0,1.0,540.0
SO51962,,1029.0,2013-01-29,2013-02-05,2013-02-10,742.0,1.0,742.0
SO51962,,1029.0,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51963,,8601.0,2013-01-29,2013-02-05,2013-02-10,2384.0,1.0,2384.0
SO51963,,8601.0,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51963,,8601.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51963,,8601.0,2013-01-29,2013-02-05,2013-02-10,35.0,1.0,35.0
SO51964,,2847.0,2013-01-29,2013-02-05,2013-02-10,2443.0,1.0,2443.0
SO51964,,2847.0,2013-01-29,2013-02-05,2013-02-10,9.0,1.0,9.0
SO51964,,2847.0,2013-01-29,2013-02-05,2013-02-10,5.0,1.0,5.0
SO51964,,2847.0,2013-01-29,2013-02-05,2013-02-10,55.0,1.0,55.0
SO51965,,2788.0,2013-01-30,2013-02-06,2013-02-11,2443.0,1.0,2443.0
SO51965,,2788.0,2013-01-30,2013-02-06,2013-02-11,4.0,1.0,4.0
SO51965,,2788.0,2013-01-30,2013-02-06,2013-02-11,33.0,1.0,33.0
SO51966,,,2013-01-30,2013-02-06,2013-02-11,2320.0,1.0,2320.0
SO51966,,,2013-01-30,2013-02-06,2013-02-11,22.0,1.0,22.0
SO51966,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51966,,,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51966,,,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO51966,,,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51967,,,2013-01-30,2013-02-06,2013-02-11,2320.0,1.0,2320.0
SO51967,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51967,,,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51967,,,2013-01-30,2013-02-06,2013-02-11,54.0,1.0,54.0
SO51967,,,2013-01-30,2013-02-06,2013-02-11,24.0,1.0,24.0
SO51968,,,2013-01-30,2013-02-06,2013-02-11,120.0,1.0,120.0
SO51969,,,2013-01-30,2013-02-06,2013-02-11,25.0,1.0,25.0
SO51969,,,2013-01-30,2013-02-06,2013-02-11,2.0,1.0,2.0
SO51970,,1843.0,2013-01-30,2013-02-06,2013-02-11,25.0,1.0,25.0
SO51970,,1843.0,2013-01-30,2013-02-06,2013-02-11,4.0,1.0,4.0
SO51970,,1843.0,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO51970,,1843.0,2013-01-30,2013-02-06,2013-02-11,159.0,1.0,159.0
SO51971,,1147.0,2013-01-30,2013-02-06,2013-02-11,30.0,1.0,30.0
SO51971,,1147.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51971,,1147.0,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51971,,1147.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51971,,1147.0,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51972,,5714.0,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51973,,7384.0,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51973,,7384.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51973,,7384.0,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51974,,,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51975,,,2013-01-30,2013-02-06,2013-02-11,24.0,1.0,24.0
SO51976,,1612.0,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO51976,,1612.0,2013-01-30,2013-02-06,2013-02-11,50.0,1.0,50.0
SO51977,,2729.0,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO51978,,4507.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51978,,4507.0,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO51978,,4507.0,2013-01-30,2013-02-06,2013-02-11,54.0,1.0,54.0
SO51979,,4015.0,2013-01-30,2013-02-06,2013-02-11,2443.0,1.0,2443.0
SO51979,,4015.0,2013-01-30,2013-02-06,2013-02-11,55.0,1.0,55.0
SO51979,,4015.0,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51980,,,2013-01-30,2013-02-06,2013-02-11,54.0,1.0,54.0
SO51981,,,2013-01-30,2013-02-06,2013-02-11,54.0,1.0,54.0
SO51982,,12812.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51983,,,2013-01-30,2013-02-06,2013-02-11,21.0,1.0,21.0
SO51984,,2867.0,2013-01-30,2013-02-06,2013-02-11,21.0,1.0,21.0
SO51984,,2867.0,2013-01-30,2013-02-06,2013-02-11,2.0,1.0,2.0
SO51985,,11604.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51985,,11604.0,2013-01-30,2013-02-06,2013-02-11,29.0,1.0,29.0
SO51986,,,2013-01-30,2013-02-06,2013-02-11,4.0,1.0,4.0
SO51986,,,2013-01-30,2013-02-06,2013-02-11,33.0,1.0,33.0
SO51986,,,2013-01-30,2013-02-06,2013-02-11,2.0,1.0,2.0
SO51987,,635.0,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51988,,,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51988,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51989,,6456.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51989,,6456.0,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51989,,6456.0,2013-01-30,2013-02-06,2013-02-11,54.0,1.0,54.0
SO51990,,,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO51990,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51990,,,2013-01-30,2013-02-06,2013-02-11,120.0,1.0,120.0
SO51990,,,2013-01-30,2013-02-06,2013-02-11,24.0,1.0,24.0
SO51991,,,2013-01-30,2013-02-06,2013-02-11,70.0,1.0,70.0
SO51991,,,2013-01-30,2013-02-06,2013-02-11,50.0,1.0,50.0
SO51992,,3525.0,2013-01-30,2013-02-06,2013-02-11,70.0,1.0,70.0
SO51992,,3525.0,2013-01-30,2013-02-06,2013-02-11,50.0,1.0,50.0
SO51993,,12040.0,2013-01-30,2013-02-06,2013-02-11,70.0,1.0,70.0
SO51994,,872.0,2013-01-30,2013-02-06,2013-02-11,22.0,1.0,22.0
SO51994,,872.0,2013-01-30,2013-02-06,2013-02-11,55.0,1.0,55.0
SO51994,,872.0,2013-01-30,2013-02-06,2013-02-11,8.0,1.0,8.0
SO51995,,765.0,2013-01-30,2013-02-06,2013-02-11,22.0,1.0,22.0
SO51995,,765.0,2013-01-30,2013-02-06,2013-02-11,50.0,1.0,50.0
SO51995,,765.0,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO51996,,,2013-01-30,2013-02-06,2013-02-11,22.0,1.0,22.0
SO51996,,,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO51997,,2712.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51997,,2712.0,2013-01-30,2013-02-06,2013-02-11,2.0,1.0,2.0
SO51998,,2420.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51998,,2420.0,2013-01-30,2013-02-06,2013-02-11,25.0,1.0,25.0
SO51998,,2420.0,2013-01-30,2013-02-06,2013-02-11,2.0,1.0,2.0
SO51999,,10337.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO51999,,10337.0,2013-01-30,2013-02-06,2013-02-11,9.0,1.0,9.0
SO52000,,12480.0,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO52000,,12480.0,2013-01-30,2013-02-06,2013-02-11,24.0,1.0,24.0
SO52001,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO52001,,,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO52002,,,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO52002,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO52002,,,2013-01-30,2013-02-06,2013-02-11,22.0,1.0,22.0
SO52002,,,2013-01-30,2013-02-06,2013-02-11,10.0,1.0,10.0
SO52002,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO52003,,,2013-01-30,2013-02-06,2013-02-11,35.0,1.0,35.0
SO52003,,,2013-01-30,2013-02-06,2013-02-11,5.0,1.0,5.0
SO52003,,,2013-01-30,2013-02-06,2013-02-11,120.0,1.0,120.0
