order_number,order_date,sales_amount,quantity,price,category,country,customer_id,shipping_days
SO54839,2013-03-22,2.0,1.0,2.0,,United States,AW00022145,7.0
SO54840,2013-03-22,10.0,1.0,10.0,,United States,AW00023272,7.0
SO54840,2013-03-22,5.0,1.0,5.0,,United States,AW00023272,7.0
SO54840,2013-03-22,24.0,1.0,24.0,,United States,AW00023272,7.0
SO54841,2013-03-22,10.0,1.0,10.0,,,,7.0
SO54841,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54841,2013-03-22,55.0,1.0,55.0,,,,7.0
SO54841,2013-03-22,8.0,1.0,8.0,,,,7.0
SO54842,2013-03-22,5.0,1.0,5.0,,United States,AW00018064,7.0
SO54842,2013-03-22,54.0,1.0,54.0,,United States,AW00018064,7.0
SO54843,2013-03-22,5.0,1.0,5.0,,United States,AW00017519,7.0
SO54843,2013-03-22,54.0,1.0,54.0,,United States,AW00017519,7.0
SO54844,2013-03-22,70.0,1.0,70.0,,United States,AW00018752,7.0
SO54844,2013-03-22,50.0,1.0,50.0,,United States,AW00018752,7.0
SO54845,2013-03-22,5.0,1.0,5.0,,United States,AW00017158,7.0
SO54845,2013-03-22,35.0,1.0,35.0,,United States,AW00017158,7.0
SO54846,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54846,2013-03-22,9.0,1.0,9.0,,,,7.0
SO54847,2013-03-22,5.0,1.0,5.0,,United States,AW00018097,7.0
SO54847,2013-03-22,35.0,1.0,35.0,,United States,AW00018097,7.0
SO54848,2013-03-22,5.0,1.0,5.0,,United States,AW00015910,7.0
SO54848,2013-03-22,35.0,1.0,35.0,,United States,AW00015910,7.0
SO54849,2013-03-22,5.0,1.0,5.0,,France,AW00019078,7.0
SO54849,2013-03-22,25.0,1.0,25.0,,France,AW00019078,7.0
SO54849,2013-03-22,2.0,1.0,2.0,,France,AW00019078,7.0
SO54850,2013-03-22,5.0,1.0,5.0,,France,AW00021849,7.0
SO54850,2013-03-22,35.0,1.0,35.0,,France,AW00021849,7.0
SO54851,2013-03-22,4.0,1.0,4.0,,United Kingdom,AW00026897,7.0
SO54851,2013-03-22,35.0,1.0,35.0,,United Kingdom,AW00026897,7.0
SO54852,2013-03-22,21.0,1.0,21.0,,Germany,AW00026981,7.0
SO54853,2013-03-22,29.0,1.0,29.0,,,,7.0
SO54853,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54853,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54853,2013-03-22,9.0,1.0,9.0,,,,7.0
SO54854,2013-03-22,29.0,1.0,29.0,,Germany,AW00029394,7.0
SO54854,2013-03-22,5.0,1.0,5.0,,Germany,AW00029394,7.0
SO54854,2013-03-22,2.0,1.0,2.0,,Germany,AW00029394,7.0
SO54855,2013-03-22,21.0,1.0,21.0,,United Kingdom,AW00028921,7.0
SO54855,2013-03-22,4.0,1.0,4.0,,United Kingdom,AW00028921,7.0
SO54855,2013-03-22,159.0,1.0,159.0,,United Kingdom,AW00028921,7.0
SO54856,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54856,2013-03-22,29.0,1.0,29.0,,,,7.0
SO54856,2013-03-22,50.0,1.0,50.0,,,,7.0
SO54857,2013-03-22,29.0,1.0,29.0,,,,7.0
SO54857,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54857,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54858,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54858,2013-03-22,29.0,1.0,29.0,,,,7.0
SO54858,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54858,2013-03-22,54.0,1.0,54.0,,,,7.0
SO54859,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54859,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54859,2013-03-22,2.0,1.0,2.0,,,,7.0
SO54860,2013-03-22,22.0,1.0,22.0,,,,7.0
SO54860,2013-03-22,9.0,1.0,9.0,,,,7.0
SO54861,2013-03-22,22.0,1.0,22.0,,,,7.0
SO54861,2013-03-22,50.0,1.0,50.0,,,,7.0
SO54862,2013-03-22,50.0,1.0,50.0,,,,7.0
SO54863,2013-03-22,2295.0,1.0,2295.0,,,,7.0
SO54864,2013-03-22,2320.0,1.0,2320.0,,,,7.0
SO54864,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54865,2013-03-22,540.0,1.0,540.0,,Australia,AW00026757,7.0
SO54865,2013-03-22,21.0,1.0,21.0,,Australia,AW00026757,7.0
SO54866,2013-03-22,2443.0,1.0,2443.0,,Australia,AW00018738,7.0
SO54866,2013-03-22,9.0,1.0,9.0,,Australia,AW00018738,7.0
SO54866,2013-03-22,5.0,1.0,5.0,,Australia,AW00018738,7.0
SO54866,2013-03-22,54.0,1.0,54.0,,Australia,AW00018738,7.0
SO54867,2013-03-22,2443.0,1.0,2443.0,,Australia,AW00018706,7.0
SO54867,2013-03-22,33.0,1.0,33.0,,Australia,AW00018706,7.0
SO54867,2013-03-22,4.0,1.0,4.0,,Australia,AW00018706,7.0
SO54867,2013-03-22,2.0,1.0,2.0,,Australia,AW00018706,7.0
SO54868,2013-03-22,2320.0,1.0,2320.0,,,,7.0
SO54868,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54868,2013-03-22,22.0,1.0,22.0,,,,7.0
SO54868,2013-03-22,54.0,1.0,54.0,,,,7.0
SO54869,2013-03-22,2295.0,1.0,2295.0,,,,7.0
SO54869,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54870,2013-03-22,2320.0,1.0,2320.0,,,,7.0
SO54870,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54871,2013-03-22,540.0,1.0,540.0,,United States,AW00022368,7.0
SO54871,2013-03-22,21.0,1.0,21.0,,United States,AW00022368,7.0
SO54871,2013-03-22,54.0,1.0,54.0,,United States,AW00022368,7.0
SO54872,2013-03-22,1120.0,1.0,1120.0,,United States,AW00019701,7.0
SO54872,2013-03-22,4.0,1.0,4.0,,United States,AW00019701,7.0
SO54872,2013-03-22,25.0,1.0,25.0,,United States,AW00019701,7.0
SO54872,2013-03-22,35.0,1.0,35.0,,United States,AW00019701,7.0
SO54873,2013-03-22,1120.0,1.0,1120.0,,United Kingdom,AW00022656,7.0
SO54873,2013-03-22,5.0,1.0,5.0,,United Kingdom,AW00022656,7.0
SO54873,2013-03-22,9.0,1.0,9.0,,United Kingdom,AW00022656,7.0
SO54873,2013-03-22,35.0,1.0,35.0,,United Kingdom,AW00022656,7.0
SO54874,2013-03-22,1120.0,1.0,1120.0,,Germany,AW00026987,7.0
SO54874,2013-03-22,35.0,1.0,35.0,,Germany,AW00026987,7.0
SO54875,2013-03-22,540.0,1.0,540.0,,France,AW00015931,7.0
SO54875,2013-03-22,35.0,1.0,35.0,,France,AW00015931,7.0
SO54876,2013-03-22,540.0,1.0,540.0,,Germany,AW00022479,7.0
SO54876,2013-03-22,21.0,1.0,21.0,,Germany,AW00022479,7.0
SO54876,2013-03-22,4.0,1.0,4.0,,Germany,AW00022479,7.0
SO54876,2013-03-22,35.0,1.0,35.0,,Germany,AW00022479,7.0
SO54877,2013-03-22,540.0,1.0,540.0,,France,AW00029412,7.0
SO54877,2013-03-22,4.0,1.0,4.0,,France,AW00029412,7.0
SO54877,2013-03-22,21.0,1.0,21.0,,France,AW00029412,7.0
SO54877,2013-03-22,35.0,1.0,35.0,,France,AW00029412,7.0
SO54878,2013-03-22,540.0,1.0,540.0,,Germany,AW00022473,7.0
SO54878,2013-03-22,5.0,1.0,5.0,,Germany,AW00022473,7.0
SO54878,2013-03-22,9.0,1.0,9.0,,Germany,AW00022473,7.0
SO54878,2013-03-22,54.0,1.0,54.0,,Germany,AW00022473,7.0
SO54879,2013-03-22,2384.0,1.0,2384.0,,,,7.0
SO54879,2013-03-22,35.0,1.0,35.0,,,,7.0
SO54879,2013-03-22,50.0,1.0,50.0,,,,7.0
SO54879,2013-03-22,24.0,1.0,24.0,,,,7.0
SO54880,2013-03-22,2384.0,1.0,2384.0,,,,7.0
SO54880,2013-03-22,9.0,1.0,9.0,,,,7.0
SO54880,2013-03-22,5.0,1.0,5.0,,,,7.0
SO54880,2013-03-22,9.0,1.0,9.0,,,,7.0
SO54881,2013-03-23,2295.0,1.0,2295.0,,,,7.0
SO54881,2013-03-23,35.0,1.0,35.0,,,,7.0
SO54882,2013-03-23,2295.0,1.0,2295.0,,,,7.0
SO54882,2013-03-23,120.0,1.0,120.0,,,,7.0
SO54883,2013-03-23,4.0,1.0,4.0,,Canada,AW00015760,7.0
SO54884,2013-03-23,35.0,1.0,35.0,,,,7.0
SO54885,2013-03-23,35.0,1.0,35.0,,,,7.0
SO54886,2013-03-23,5.0,1.0,5.0,,Australia,AW00019606,7.0
SO54886,2013-03-23,35.0,1.0,35.0,,Australia,AW00019606,7.0
SO54886,2013-03-23,35.0,1.0,35.0,,Australia,AW00019606,7.0
SO54886,2013-03-23,9.0,1.0,9.0,,Australia,AW00019606,7.0
SO54887,2013-03-23,21.0,1.0,21.0,,Australia,AW00026130,7.0
SO54888,2013-03-23,21.0,1.0,21.0,,Australia,AW00025267,7.0
SO54888,2013-03-23,4.0,1.0,4.0,,Australia,AW00025267,7.0
SO54889,2013-03-23,5.0,1.0,5.0,,Australia,AW00022963,7.0
SO54889,2013-03-23,54.0,1.0,54.0,,Australia,AW00022963,7.0
SO54890,2013-03-23,5.0,1.0,5.0,,Australia,AW00022974,7.0
SO54890,2013-03-23,2.0,1.0,2.0,,Australia,AW00022974,7.0
SO54891,2013-03-23,5.0,1.0,5.0,,Australia,AW00023077,7.0
SO54891,2013-03-23,2.0,1.0,2.0,,Australia,AW00023077,7.0
SO54892,2013-03-23,10.0,1.0,10.0,,Australia,AW00011073,7.0
SO54892,2013-03-23,5.0,1.0,5.0,,Australia,AW00011073,7.0
SO54892,2013-03-23,35.0,1.0,35.0,,Australia,AW00011073,7.0
SO54892,2013-03-23,54.0,1.0,54.0,,Australia,AW00011073,7.0
SO54893,2013-03-23,10.0,1.0,10.0,,Australia,AW00011074,7.0
SO54893,2013-03-23,5.0,1.0,5.0,,Australia,AW00011074,7.0
SO54893,2013-03-23,35.0,1.0,35.0,,Australia,AW00011074,7.0
SO54894,2013-03-23,35.0,1.0,35.0,,Australia,AW00015794,7.0
SO54894,2013-03-23,54.0,1.0,54.0,,Australia,AW00015794,7.0
SO54895,2013-03-23,5.0,1.0,5.0,,,,7.0
SO54895,2013-03-23,29.0,1.0,29.0,,,,7.0
SO54895,2013-03-23,2.0,1.0,2.0,,,,7.0
SO54896,2013-03-23,2443.0,1.0,2443.0,,United Kingdom,AW00019500,7.0
SO54896,2013-03-23,35.0,1.0,35.0,,United Kingdom,AW00019500,7.0
SO54897,2013-03-23,4.0,1.0,4.0,,United States,AW00028985,7.0
SO54897,2013-03-23,25.0,1.0,25.0,,United States,AW00028985,7.0
SO54897,2013-03-23,24.0,1.0,24.0,,United States,AW00028985,7.0
SO54898,2013-03-23,4.0,1.0,4.0,,United States,AW00011014,7.0
SO54898,2013-03-23,35.0,1.0,35.0,,United States,AW00011014,7.0
SO54899,2013-03-23,25.0,1.0,25.0,,,,7.0
SO54899,2013-03-23,2.0,1.0,2.0,,,,7.0
SO54900,2013-03-23,10.0,1.0,10.0,,United States,AW00021633,7.0
SO54900,2013-03-23,55.0,1.0,55.0,,United States,AW00021633,7.0
SO54901,2013-03-23,9.0,1.0,9.0,,Canada,AW00028668,7.0
SO54901,2013-03-23,70.0,1.0,70.0,,Canada,AW00028668,7.0
SO54902,2013-03-23,24.0,1.0,24.0,,United States,AW00018984,7.0
SO54902,2013-03-23,70.0,1.0,70.0,,United States,AW00018984,7.0
SO54903,2013-03-23,10.0,1.0,10.0,,United States,AW00020413,7.0
SO54903,2013-03-23,5.0,1.0,5.0,,United States,AW00020413,7.0
SO54903,2013-03-23,35.0,1.0,35.0,,United States,AW00020413,7.0
SO54904,2013-03-23,70.0,1.0,70.0,,United States,AW00019684,7.0
SO54904,2013-03-23,9.0,1.0,9.0,,United States,AW00019684,7.0
SO54905,2013-03-23,5.0,1.0,5.0,,United States,AW00017138,7.0
SO54905,2013-03-23,55.0,1.0,55.0,,United States,AW00017138,7.0
SO54906,2013-03-23,5.0,1.0,5.0,,Canada,AW00022772,7.0
SO54907,2013-03-23,5.0,1.0,5.0,,United States,AW00017663,7.0
SO54907,2013-03-23,2.0,1.0,2.0,,United States,AW00017663,7.0
SO54908,2013-03-23,5.0,1.0,5.0,,Canada,AW00020691,7.0
SO54908,2013-03-23,35.0,1.0,35.0,,Canada,AW00020691,7.0
SO54909,2013-03-23,22.0,1.0,22.0,,France,AW00018151,7.0
SO54909,2013-03-23,55.0,1.0,55.0,,France,AW00018151,7.0
SO54910,2013-03-23,70.0,1.0,70.0,,,,7.0
SO54911,2013-03-23,4.0,1.0,4.0,,United Kingdom,AW00027828,7.0
SO54911,2013-03-23,21.0,1.0,21.0,,United Kingdom,AW00027828,7.0
SO54911,2013-03-23,2.0,1.0,2.0,,United Kingdom,AW00027828,7.0
SO54912,2013-03-23,4.0,1.0,4.0,,United Kingdom,AW00027929,7.0
SO54913,2013-03-23,29.0,1.0,29.0,,,,7.0
SO54913,2013-03-23,5.0,1.0,5.0,,,,7.0
SO54913,2013-03-23,9.0,1.0,9.0,,,,7.0
SO54914,2013-03-23,5.0,1.0,5.0,,United Kingdom,AW00016200,7.0
SO54914,2013-03-23,35.0,1.0,35.0,,United Kingdom,AW00016200,7.0
SO54915,2013-03-23,5.0,1.0,5.0,,France,AW00027961,7.0
SO54915,2013-03-23,24.0,1.0,24.0,,France,AW00027961,7.0
SO54916,2013-03-23,5.0,1.0,5.0,,United Kingdom,AW00017709,7.0
SO54916,2013-03-23,35.0,1.0,35.0,,United Kingdom,AW00017709,7.0
SO54916,2013-03-23,9.0,1.0,9.0,,United Kingdom,AW00017709,7.0
SO54917,2013-03-23,5.0,1.0,5.0,,,,7.0
SO54917,2013-03-23,35.0,1.0,35.0,,,,7.0
SO54918,2013-03-23,35.0,1.0,35.0,,,,7.0
SO54919,2013-03-23,9.0,1.0,9.0,,,,7.0
SO54920,2013-03-23,540.0,1.0,540.0,,United States,AW00015763,7.0
SO54920,2013-03-23,25.0,1.0,25.0,,United States,AW00015763,7.0
SO54920,2013-03-23,5.0,1.0,5.0,,United States,AW00015763,7.0
SO54920,2013-03-23,35.0,1.0,35.0,,United States,AW00015763,7.0
SO54921,2013-03-23,769.0,1.0,769.0,,,,7.0
SO54921,2013-03-23,70.0,1.0,70.0,,,,7.0
SO54922,2013-03-23,769.0,1.0,769.0,,,,7.0
SO54922,2013-03-23,70.0,1.0,70.0,,,,7.0
SO54922,2013-03-23,54.0,1.0,54.0,,,,7.0
SO54923,2013-03-23,1701.0,1.0,1701.0,,Australia,AW00022951,7.0
SO54923,2013-03-23,35.0,1.0,35.0,,Australia,AW00022951,7.0
SO54923,2013-03-23,54.0,1.0,54.0,,Australia,AW00022951,7.0
SO54923,2013-03-23,9.0,1.0,9.0,,Australia,AW00022951,7.0
SO54924,2013-03-23,1701.0,1.0,1701.0,,Australia,AW00022954,7.0
SO54924,2013-03-23,35.0,1.0,35.0,,Australia,AW00022954,7.0
SO54925,2013-03-23,2384.0,1.0,2384.0,,Australia,AW00028953,7.0
SO54925,2013-03-23,54.0,1.0,54.0,,Australia,AW00028953,7.0
SO54925,2013-03-23,24.0,1.0,24.0,,Australia,AW00028953,7.0
SO54926,2013-03-23,742.0,1.0,742.0,,United States,AW00028844,7.0
SO54926,2013-03-23,9.0,1.0,9.0,,United States,AW00028844,7.0
SO54926,2013-03-23,8.0,1.0,8.0,,United States,AW00028844,7.0
SO54927,2013-03-23,2320.0,1.0,2320.0,,,,7.0
SO54928,2013-03-23,2320.0,1.0,2320.0,,Australia,AW00011100,7.0
SO54928,2013-03-23,24.0,1.0,24.0,,Australia,AW00011100,7.0
SO54928,2013-03-23,55.0,1.0,55.0,,Australia,AW00011100,7.0
SO54929,2013-03-23,1215.0,1.0,1215.0,,Canada,AW00023281,7.0
SO54929,2013-03-23,35.0,1.0,35.0,,Canada,AW00023281,7.0
SO54930,2013-03-23,1120.0,1.0,1120.0,,United States,AW00019680,7.0
SO54930,2013-03-23,50.0,1.0,50.0,,United States,AW00019680,7.0
SO54931,2013-03-23,540.0,1.0,540.0,,United Kingdom,AW00025721,7.0
SO54931,2013-03-23,35.0,1.0,35.0,,United Kingdom,AW00025721,7.0
SO54931,2013-03-23,9.0,1.0,9.0,,United Kingdom,AW00025721,7.0
SO54932,2013-03-24,1120.0,1.0,1120.0,,Australia,AW00023525,7.0
SO54933,2013-03-24,1120.0,1.0,1120.0,,Australia,AW00023415,7.0
SO54933,2013-03-24,25.0,1.0,25.0,,Australia,AW00023415,7.0
SO54934,2013-03-24,2295.0,1.0,2295.0,,,,7.0
SO54934,2013-03-24,10.0,1.0,10.0,,,,7.0
SO54934,2013-03-24,5.0,1.0,5.0,,,,7.0
SO54934,2013-03-24,35.0,1.0,35.0,,,,7.0
SO54935,2013-03-24,35.0,1.0,35.0,,Australia,AW00021210,7.0
SO54935,2013-03-24,5.0,1.0,5.0,,Australia,AW00021210,7.0
SO54936,2013-03-24,9.0,1.0,9.0,,Australia,AW00029286,7.0
SO54936,2013-03-24,5.0,1.0,5.0,,Australia,AW00029286,7.0
SO54937,2013-03-24,5.0,1.0,5.0,,Australia,AW00023086,7.0
SO54937,2013-03-24,8.0,1.0,8.0,,Australia,AW00023086,7.0
SO54938,2013-03-24,70.0,1.0,70.0,,Australia,AW00026163,7.0
SO54938,2013-03-24,54.0,1.0,54.0,,Australia,AW00026163,7.0
SO54939,2013-03-24,2.0,1.0,2.0,,Australia,AW00018932,7.0
SO54940,2013-03-24,2443.0,1.0,2443.0,,Germany,AW00023765,7.0
SO54940,2013-03-24,9.0,1.0,9.0,,Germany,AW00023765,7.0
SO54940,2013-03-24,5.0,1.0,5.0,,Germany,AW00023765,7.0
SO54940,2013-03-24,54.0,1.0,54.0,,Germany,AW00023765,7.0
SO54940,2013-03-24,24.0,1.0,24.0,,Germany,AW00023765,7.0
SO54941,2013-03-24,2320.0,1.0,2320.0,,,,7.0
SO54941,2013-03-24,35.0,1.0,35.0,,,,7.0
SO54941,2013-03-24,2.0,1.0,2.0,,,,7.0
SO54941,2013-03-24,120.0,1.0,120.0,,,,7.0
SO54942,2013-03-24,35.0,1.0,35.0,,,,7.0
SO54943,2013-03-24,25.0,1.0,25.0,,United States,AW00028979,7.0
SO54943,2013-03-24,9.0,1.0,9.0,,United States,AW00028979,7.0
SO54943,2013-03-24,4.0,1.0,4.0,,United States,AW00028979,7.0
SO54944,2013-03-24,4.0,1.0,4.0,,United States,AW00029127,7.0
SO54944,2013-03-24,25.0,1.0,25.0,,United States,AW00029127,7.0
SO54945,2013-03-24,29.0,1.0,29.0,,United States,AW00027530,7.0
SO54945,2013-03-24,5.0,1.0,5.0,,United States,AW00027530,7.0
SO54945,2013-03-24,5.0,1.0,5.0,,United States,AW00027530,7.0
SO54945,2013-03-24,9.0,1.0,9.0,,United States,AW00027530,7.0
SO54946,2013-03-24,5.0,1.0,5.0,,United States,AW00022741,7.0
SO54946,2013-03-24,30.0,1.0,30.0,,United States,AW00022741,7.0
SO54947,2013-03-24,4.0,1.0,4.0,,United States,AW00023804,7.0
SO54947,2013-03-24,33.0,1.0,33.0,,United States,AW00023804,7.0
SO54947,2013-03-24,35.0,1.0,35.0,,United States,AW00023804,7.0
SO54948,2013-03-24,70.0,1.0,70.0,,United States,AW00018522,7.0
SO54949,2013-03-24,70.0,1.0,70.0,,United States,AW00018681,7.0
SO54950,2013-03-24,5.0,1.0,5.0,,Canada,AW00021764,7.0
SO54950,2013-03-24,2.0,1.0,2.0,,Canada,AW00021764,7.0
SO54951,2013-03-24,22.0,1.0,22.0,,,,7.0
SO54951,2013-03-24,9.0,1.0,9.0,,,,7.0
SO54952,2013-03-24,5.0,1.0,5.0,,United Kingdom,AW00019933,7.0
SO54953,2013-03-24,25.0,1.0,25.0,,France,AW00016194,7.0
SO54953,2013-03-24,24.0,1.0,24.0,,France,AW00016194,7.0
SO54954,2013-03-24,35.0,1.0,35.0,,France,AW00015709,7.0
SO54954,2013-03-24,5.0,1.0,5.0,,France,AW00015709,7.0
SO54954,2013-03-24,55.0,1.0,55.0,,France,AW00015709,7.0
SO54955,2013-03-24,25.0,1.0,25.0,,Germany,AW00016558,7.0
SO54956,2013-03-24,25.0,1.0,25.0,,France,AW00016319,7.0
SO54956,2013-03-24,2.0,1.0,2.0,,France,AW00016319,7.0
SO54957,2013-03-24,4.0,1.0,4.0,,France,AW00019516,7.0
SO54958,2013-03-24,5.0,1.0,5.0,,France,AW00022814,7.0
SO54959,2013-03-24,4.0,1.0,4.0,,France,AW00020948,7.0
SO54960,2013-03-24,5.0,1.0,5.0,,France,AW00027966,7.0
SO54960,2013-03-24,35.0,1.0,35.0,,France,AW00027966,7.0
SO54961,2013-03-24,35.0,1.0,35.0,,,,7.0
SO54961,2013-03-24,5.0,1.0,5.0,,,,7.0
SO54961,2013-03-24,2.0,1.0,2.0,,,,7.0
SO54962,2013-03-24,22.0,1.0,22.0,,Canada,AW00018811,7.0
SO54962,2013-03-24,9.0,1.0,9.0,,Canada,AW00018811,7.0
SO54963,2013-03-24,1701.0,1.0,1701.0,,Canada,AW00023137,7.0
SO54963,2013-03-24,35.0,1.0,35.0,,Canada,AW00023137,7.0
SO54964,2013-03-24,1701.0,1.0,1701.0,,United States,AW00016920,7.0
SO54965,2013-03-24,540.0,1.0,540.0,,Canada,AW00021655,7.0
SO54965,2013-03-24,9.0,1.0,9.0,,Canada,AW00021655,7.0
SO54965,2013-03-24,50.0,1.0,50.0,,Canada,AW00021655,7.0
SO54966,2013-03-24,2443.0,1.0,2443.0,,United States,AW00020302,7.0
SO54966,2013-03-24,8.0,1.0,8.0,,United States,AW00020302,7.0
SO54967,2013-03-24,2443.0,1.0,2443.0,,United States,AW00020303,7.0
SO54967,2013-03-24,9.0,1.0,9.0,,United States,AW00020303,7.0
SO54967,2013-03-24,5.0,1.0,5.0,,United States,AW00020303,7.0
SO54967,2013-03-24,55.0,1.0,55.0,,United States,AW00020303,7.0
SO54968,2013-03-24,2295.0,1.0,2295.0,,,,7.0
SO54969,2013-03-24,742.0,1.0,742.0,,,,7.0
SO54969,2013-03-24,35.0,1.0,35.0,,,,7.0
SO54970,2013-03-24,742.0,1.0,742.0,,,,7.0
SO54970,2013-03-24,29.0,1.0,29.0,,,,7.0
SO54970,2013-03-24,5.0,1.0,5.0,,,,7.0
SO54970,2013-03-24,35.0,1.0,35.0,,,,7.0
SO54971,2013-03-24,1701.0,1.0,1701.0,,Australia,AW00022961,7.0
SO54971,2013-03-24,9.0,1.0,9.0,,Australia,AW00022961,7.0
SO54972,2013-03-24,2443.0,1.0,2443.0,,Australia,AW00018709,7.0
SO54972,2013-03-24,9.0,1.0,9.0,,Australia,AW00018709,7.0
SO54972,2013-03-24,5.0,1.0,5.0,,Australia,AW00018709,7.0
SO54972,2013-03-24,55.0,1.0,55.0,,Australia,AW00018709,7.0
SO54972,2013-03-24,8.0,1.0,8.0,,Australia,AW00018709,7.0
SO54973,2013-03-24,2384.0,1.0,2384.0,,United States,AW00024779,7.0
SO54973,2013-03-24,35.0,1.0,35.0,,United States,AW00024779,7.0
SO54974,2013-03-24,540.0,1.0,540.0,,United Kingdom,AW00025647,7.0
SO54974,2013-03-24,21.0,1.0,21.0,,United Kingdom,AW00025647,7.0
SO54974,2013-03-24,2.0,1.0,2.0,,United Kingdom,AW00025647,7.0
SO54975,2013-03-24,540.0,1.0,540.0,,,,7.0
SO54975,2013-03-24,21.0,1.0,21.0,,,,7.0
SO54975,2013-03-24,4.0,1.0,4.0,,,,7.0
SO54975,2013-03-24,55.0,1.0,55.0,,,,7.0
SO54976,2013-03-25,1120.0,1.0,1120.0,,Australia,AW00024888,7.0
SO54976,2013-03-25,54.0,1.0,54.0,,Australia,AW00024888,7.0
SO54977,2013-03-25,25.0,1.0,25.0,,,,7.0
SO54977,2013-03-25,5.0,1.0,5.0,,,,7.0
SO54977,2013-03-25,24.0,1.0,24.0,,,,7.0
SO54977,2013-03-25,35.0,1.0,35.0,,,,7.0
SO54978,2013-03-25,35.0,1.0,35.0,,Australia,AW00021223,7.0
SO54978,2013-03-25,22.0,1.0,22.0,,Australia,AW00021223,7.0
SO54979,2013-03-25,5.0,1.0,5.0,,Australia,AW00025813,7.0
SO54979,2013-03-25,22.0,1.0,22.0,,Australia,AW00025813,7.0
SO54980,2013-03-25,54.0,1.0,54.0,,Australia,AW00017230,7.0
SO54981,2013-03-25,35.0,1.0,35.0,,,,7.0
SO54982,2013-03-25,1701.0,1.0,1701.0,,Germany,AW00024210,7.0
SO54982,2013-03-25,4.0,1.0,4.0,,Germany,AW00024210,7.0
SO54982,2013-03-25,25.0,1.0,25.0,,Germany,AW00024210,7.0
SO54983,2013-03-25,1701.0,1.0,1701.0,,Germany,AW00017741,7.0
SO54983,2013-03-25,25.0,1.0,25.0,,Germany,AW00017741,7.0
SO54983,2013-03-25,4.0,1.0,4.0,,Germany,AW00017741,7.0
SO54983,2013-03-25,35.0,1.0,35.0,,Germany,AW00017741,7.0
SO54983,2013-03-25,9.0,1.0,9.0,,Germany,AW00017741,7.0
SO54984,2013-03-25,5.0,1.0,5.0,,Australia,AW00019973,7.0
SO54984,2013-03-25,9.0,1.0,9.0,,Australia,AW00019973,7.0
SO54984,2013-03-25,9.0,1.0,9.0,,Australia,AW00019973,7.0
SO54985,2013-03-25,54.0,1.0,54.0,,,,7.0
SO54986,2013-03-25,9.0,1.0,9.0,,,,7.0
SO54986,2013-03-25,54.0,1.0,54.0,,,,7.0
SO54987,2013-03-25,2.0,1.0,2.0,,,,7.0
SO54988,2013-03-25,2.0,1.0,2.0,,,,7.0
SO54989,2013-03-25,21.0,1.0,21.0,,United States,AW00028057,7.0
SO54990,2013-03-25,33.0,1.0,33.0,,United States,AW00025261,7.0
SO54990,2013-03-25,4.0,1.0,4.0,,United States,AW00025261,7.0
SO54990,2013-03-25,35.0,1.0,35.0,,United States,AW00025261,7.0
SO54991,2013-03-25,30.0,1.0,30.0,,United States,AW00023023,7.0
SO54991,2013-03-25,2.0,1.0,2.0,,United States,AW00023023,7.0
SO54992,2013-03-25,4.0,1.0,4.0,,United States,AW00023787,7.0
SO54992,2013-03-25,33.0,1.0,33.0,,United States,AW00023787,7.0
SO54992,2013-03-25,35.0,1.0,35.0,,United States,AW00023787,7.0
SO54993,2013-03-25,30.0,1.0,30.0,,United States,AW00022767,7.0
SO54993,2013-03-25,5.0,1.0,5.0,,United States,AW00022767,7.0
SO54993,2013-03-25,35.0,1.0,35.0,,United States,AW00022767,7.0
SO54994,2013-03-25,30.0,1.0,30.0,,United States,AW00023555,7.0
SO54994,2013-03-25,5.0,1.0,5.0,,United States,AW00023555,7.0
SO54995,2013-03-25,10.0,1.0,10.0,,,AW00021358,7.0
SO54996,2013-03-25,70.0,1.0,70.0,,Canada,AW00027758,7.0
SO54997,2013-03-25,70.0,1.0,70.0,,Canada,AW00027757,7.0
SO54997,2013-03-25,54.0,1.0,54.0,,Canada,AW00027757,7.0
SO54997,2013-03-25,9.0,1.0,9.0,,Canada,AW00027757,7.0
SO54998,2013-03-25,5.0,1.0,5.0,,United States,AW00018423,7.0
SO54999,2013-03-25,5.0,1.0,5.0,,Canada,AW00024256,7.0
SO54999,2013-03-25,35.0,1.0,35.0,,Canada,AW00024256,7.0
SO55000,2013-03-25,5.0,1.0,5.0,,United States,AW00018349,7.0
SO55000,2013-03-25,35.0,1.0,35.0,,United States,AW00018349,7.0
SO55001,2013-03-25,5.0,1.0,5.0,,Canada,AW00020679,7.0
